anchor_id,paper_id,zotero_key,doi,title,value_type,page_hint,evidence_anchor,raw_value,raw_unit,confidence_class,audit_status,origin_digitizer_needed,source_text_path
zotero_4UUBRRGP:sigma2:12,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,sigma2,5,"5 www.afm-journal.de www.MaterialsViews.com wileyonlinelibrary.com© 2013 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim FEATURE ARTICLE T a b l e 1 . 2PP PI, water solubility, availability and 2PA cross sections ( σ 2PA in GM [10 − 50 cm 4 s photon − 1 ]) at 800 nm measured using Z-scan analysis. 2PP PI Water soluble Comme",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_4UUBRRGP:sigma2:2,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,sigma2,3,"femto- second laser pulses. [ 35 ] This technique allows the fabrication of feature sizes from 65 nm [ 47 ] to close 1 cm [ 48 ] according to a geometry deﬁ ned by CAD. It is the most effective multi-photon process and relies on the principle of two-photon absorption Adv. Funct. Mater. 2013, DOI: 10.1002/adfm.201203880",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_4UUBRRGP:sigma2:6,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,sigma2,4,"initia- tion efﬁ ciency. In T able 1 , PIs for the fabrication of hydrogels via 2PP are listed. Z-scan analysis was used to measure the 2PA cross section as two-photon analogue to the linear absorp- tion coefﬁ cient. It is measured in Göppert-Meyer (GM) units (10 − 50 cm 4 s photon − 1 ). [ 65 ] To form hydrogels, rese",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_4UUBRRGP:threshold:3,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,threshold,3,"s to be minimal. [ 55 ] However, by tightly focusing NIR fs-laser pulses in biological tissues, it is possible to ablate components at mico- and nanom- eter precision without altering neighboring structures. As 2PP requires similar focusing, a maximum threshold of 1.5 nJ using a 100 × NA 1.4 objective at 5 μ m s − 1 sc",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_4UUBRRGP:threshold:7,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,threshold,4,rectly induce the generation of free radicals for subsequent polymerization. Highly active PIs are critical for efﬁ cient 2PP characterized by a high 2PA cross section and high initiating efﬁ ciency leading to a broad processing window [ 61 ] and low polymerization threshold. Polymerization can be performed at only low,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_4UUBRRGP:threshold:8,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,threshold,4,he generation of free radicals for subsequent polymerization. Highly active PIs are critical for efﬁ cient 2PP characterized by a high 2PA cross section and high initiating efﬁ ciency leading to a broad processing window [ 61 ] and low polymerization threshold. Polymerization can be performed at only low excitation pow,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_4UUBRRGP:voxel_geometry:10,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,voxel_geometry,4,"incorporated in the fabrica- tion process since they must be kept in an aqueous suspension. Moreover, the solvent-exchange from fabrication to cell seeding can lead to signiﬁ cant structure distortions. [ 72 ] Thus, the main advantages of 2PP–the high resolution and the possibility of forming structures in vivo without",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_4UUBRRGP:voxel_geometry:16,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,voxel_geometry,7,"n important role in the feasibility for 2PP. To obtain mm sized structures in a reasonable time, the formulation has to be pro- cessed at high writing speed and high pulse energies without compromising the quality of 2PP printed structures and its desired feature sizes. [ 92 ] With these criteria in mind, we review rep",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_4UUBRRGP:voxel_geometry:4,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,voxel_geometry,3,"ength scales, high resolution and in accordance to a speciﬁ c design. Two-photon polymerization (2PP) is a method based on localized crosslinking of photopolymers, induced by femto- second laser pulses. [ 35 ] This technique allows the fabrication of feature sizes from 65 nm [ 47 ] to close 1 cm [ 48 ] according to a g",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_4UUBRRGP:voxel_geometry:5,zotero_4UUBRRGP,4UUBRRGP,10.1002/adfm.201203880,Hydrogels for two-photon polymerization: a toolbox for mimicking the extracellular matrix,voxel_geometry,3,"constructs with well-deﬁ ned porous architectures and desired mechanical func- tions as well as appropriate mass transport characteristics have been created leading researchers to a better understanding of cell-matrix interactions in 3D. [ 37 ] As the resolution can be adjusted down to a few micrometers, [ 38 ] it is p",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:isc_t1:15,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,isc_t1,11,"016/s0301-0104(03)00046-6 . [44] T. Lu, F. Chen, Multiwfn: a multifunctional wavefunction analyzer, J. Comput. Chem. 33 (5) (2012) 580 – 592, https://doi.org/10.1002/jcc.22885 . [45] X. Allonas, J. Lalevee, J.P. Fouassier, H. Tachi, M. Shirai, M. Tsunooka, Triplet state of O-acyloximes studied by time-resolved absorpti",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:isc_t1:4,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,isc_t1,5,"et al. [40,45] demonstrated that fragmentation of o -acyloximes proceeds from excited triplet state. Therefore, the weak fluorescence and a low minimum band gap ( Δ E S-T(x) ) from the excited singlets to triplets facilitated fast inter - system crossing [ISC(S-T)] between the systems, thus increasing the quantum yield",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:isc_t1:5,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,isc_t1,5,"er molecules are excited by irradi - ation is of great concern, and the possible pathways were analyzed and summarized in the Jab ł o ´nski-type diagram ( Fig. 3 A). Fast et al. [40,45] demonstrated that fragmentation of o -acyloximes proceeds from excited triplet state. Therefore, the weak fluorescence and a low minim",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:isc_t1:6,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,isc_t1,6,med. This rapid Fig. 3. (A) Jab ł o ´nski-type diagram of possible processes from the excited states of PIs after photoexcitation. (B) Fluorescence quantum yield ( Φ FL ) of PIs in acetonitrile. (C) Value of the minimum band gap from the excited singlets to triplets ( Δ E S-T(x) ) of PIs. Fig. 4. UV – vis absorption sp,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:mechanism:16,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,mechanism,11,"hotocuring under visible LED light irradiation, Polym. Chem. 13 (22) (2022) 3367 – 3376, https://doi.org/10.1039/d2py00466f . [34] R. Zhou, J.-P. Malval, M. Jin, A. Spangenberg, H. Pan, D. Wan, F. Morlet-Savary, S. Knopf, A two-photon active chevron-shaped type I photoinitiator designed for 3D stereolithography, Chem. ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:mechanism:3,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,mechanism,3,"9] . It has shown that o -acyl- α -oxooximes are prone to photoisomerization, and o -acyloximes without α -carbonyl groups prefer photofragmentation in the same cases [28,40] . Ketoxime esters with fused carbazole-coumarin structure have been proven to be type I PIs with excellent performance [34,37] . However, a consi",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:mechanism:7,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,mechanism,6,"ure of o -acyloxime esters and involves the formation of new conjugated structures [42,47] . Obtaining any distinct isosbestic point was notably difficult, because the photochemical reactions of oxime esters are more complicated than other those of Norrish type I PIs, such as benzoin, bisacylphosphine oxides, and dihyd",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:pi_loading:9,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,pi_loading,9,"lent performance in one-photon polymerization and high cytocompatibility. Therefore, to verify the ability of these PIs in TPP, their two-photon absorption (TPA) Fig. 8. Cytotoxicity under 24 h of treatment under various concentrations [0 (DMSO) – 5 × 10  2 mM] of (A) CH 3 -Cyc and (B) CF 3 -Cyc. L929 cells were used i",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:sigma2:12,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,sigma2,10,"of the two- photon fluorescence intensity of both PIs with the incident light in - tensity was close to 2, with a positive-square relationship between TPA and laser intensity ( Fig. S8 ). CF 3 -Cyc showed a much higher TPA cross- section ( δ 780 nm = 368 GM) of about ten times that of CH 3 -Cyc ( δ 780 nm = 27 GM), whi",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:sigma2:8,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,sigma2,9,"cations, especially in cellular scaffolds, drug delivery vehicles, and vascular models [7,56] . The designed PIs have excellent performance in one-photon polymerization and high cytocompatibility. Therefore, to verify the ability of these PIs in TPP, their two-photon absorption (TPA) Fig. 8. Cytotoxicity under 24 h of ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:threshold:10,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,threshold,9,"ith PBS, DMSO, CH 3 -Cyc/CF 3 - Cyc, and irradiated CH 3 -Cyc/CF 3 -Cyc. The cells were stained by calcein-AM/PI before the analysis. Fig. 9. SEM images (A) and (B) Top: name of CH 3 -Cyc and CF 3 -Cyc; bottom: line array fabricated with variable excitation laser power and writing speed (from the bottom 10,000 μ m s  1",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:threshold:11,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,threshold,9,"efore the analysis. Fig. 9. SEM images (A) and (B) Top: name of CH 3 -Cyc and CF 3 -Cyc; bottom: line array fabricated with variable excitation laser power and writing speed (from the bottom 10,000 μ m s  1 to the top 100,000 μ m s  1 ). Inset: curves of threshold power and writing speed. Formulation: CH 3 -Cyc (1 wt%)",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_5TV7FKVK:threshold:13,zotero_5TV7FKVK,5TV7FKVK,10.1016/j.eurpolymj.2024.113176,Efficient and safe coumarin-carbazole-based oxime esters for one/two-photon polymerization of LEDs/NIR light,threshold,10,microscopic images of the microstructures with the names of molecules obtained under 780 nm laser excitation of the two PIs in PTEA. The structure was clearly identifiable. The bottom image shows a line array obtained with two PIs at different excitation laser powers and writing speeds. The color-covered area represent,,,text_exact_candidate,pending,unknown,local_only/text_not_published
