evidence_id,source_id,zotero_key,doi,title,field_name,raw_value,raw_unit,normalized_value,normalized_unit,page_hint,evidence_anchor,local_context,formulation,wavelength_nm,figure_or_table,data_role,evidence_lane,confidence_class,automatic_status,automatic_use,source_layer,source_record_id,source_text_path,automatic_reason,notes,record_origin,legacy_value_type,legacy_audit_status,legacy_visual_audit_reference,legacy_source_json,evidence_identity_key,duplicate_group_id,duplicate_group_size,duplicate_relation
AUD20260828-0100,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,refractive_index_change,0.0394,Δn,0.0394,Δn,2,index-of-refraction changes ... up to Δn = .0394,index-of-refraction changes ... up to Δn = .0394,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0100,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=refractive_index_change,legacy_registry,refractive_index_change,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-07494be175441c5f,DUP-07494be175441c5f,1,unique_record
AUD20260828-0101,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,initial_refractive_index,1.4885,n,1.4885,n,2,Initial refractive index of 1.4885,Initial refractive index of 1.4885,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0101,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=initial_refractive_index,legacy_registry,initial_refractive_index,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-ca526c1f3424c47a,DUP-ca526c1f3424c47a,1,unique_record
AUD20260828-0102,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,polymerized_refractive_index,1.5279,n,1.5279,n,2,increasing ... up to 1.5279,increasing ... up to 1.5279,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0102,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=polymerized_refractive_index,legacy_registry,polymerized_refractive_index,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-34ea549502d1f16c,DUP-34ea549502d1f16c,1,unique_record
AUD20260828-0103,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,epoxy_fraction,40,wt %,40,wt %,2,40 wt.% of epoxy was used,40 wt.% of epoxy was used,Epotek-301 host-guest system,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0103,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=epoxy_fraction,legacy_registry,epoxy_fraction,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-27d5307e86e4de4f,DUP-27d5307e86e4de4f,1,unique_record
AUD20260828-0104,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,sigma_2pa,210,10−50 cm4 s photon−1 (GM),210,10−50 cm4 s photon−1 (GM),2,"Table 1: compound 1, δ = 210 at 600 nm","Table 1: compound 1, δ = 210 at 600 nm",compound 1,600,Table 1,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0104,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-f5e690b29ac0dc2e,DUP-f5e690b29ac0dc2e,1,unique_record
AUD20260828-0105,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,sigma_2pa,260,10−50 cm4 s photon−1 (GM),260,10−50 cm4 s photon−1 (GM),2,"Table 1: compound 6, δ = 260 at 645 nm","Table 1: compound 6, δ = 260 at 645 nm",compound 6,645,Table 1,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0105,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-682afd11efdc39bd,DUP-682afd11efdc39bd,1,unique_record
AUD20260828-0106,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,sigma_2pa,995,10−50 cm4 s photon−1 (GM),995,10−50 cm4 s photon−1 (GM),2,"Table 1: compound 7, δ = 995 at 730 nm","Table 1: compound 7, δ = 995 at 730 nm",compound 7,730,Table 1,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0106,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-89f63958313b1e5c,DUP-89f63958313b1e5c,1,unique_record
AUD20260828-0107,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,sigma_2pa,900,10−50 cm4 s photon−1 (GM),900,10−50 cm4 s photon−1 (GM),2,"Table 1: compound 8, δ = 900 at 730 nm","Table 1: compound 8, δ = 900 at 730 nm",compound 8,730,Table 1,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0107,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-fc0fd2e58926422b,DUP-fc0fd2e58926422b,1,unique_record
AUD20260828-0108,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,sigma_2pa,1250,10−50 cm4 s photon−1 (GM),1250,10−50 cm4 s photon−1 (GM),2,"Table 1: compound 9, δ = 1250 at 775 nm","Table 1: compound 9, δ = 1250 at 775 nm",compound 9,775,Table 1,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0108,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-35a7d0f873c1827b,DUP-35a7d0f873c1827b,1,unique_record
AUD20260828-0109,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,polymerization_threshold_energy,0.3,mJ,0.3,mJ,2,Compounds 1 and 6 ... Eth = 0.3 mJ,Compounds 1 and 6 ... Eth = 0.3 mJ,compounds 1 and 6,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0109,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=polymerization_threshold_energy,legacy_registry,polymerization_threshold_energy,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-b00f20aa46bb5e4f,DUP-b00f20aa46bb5e4f,1,unique_record
AUD20260828-0110,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,polymerization_threshold_energy,0.2,mJ,0.2,mJ,2,"for 8, Eth for 730-nm, 5-ns pulses was as low as 0.2 mJ","for 8, Eth for 730-nm, 5-ns pulses was as low as 0.2 mJ",compound 8,730,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0110,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=polymerization_threshold_energy,legacy_registry,polymerization_threshold_energy,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-6a3843b345b89837,DUP-6a3843b345b89837,1,unique_record
AUD20260828-0111,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,pulse_duration,5,ns,5,ns,2,"730-nm, 5-ns pulses","730-nm, 5-ns pulses",compound 8,730,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0111,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pulse_duration,legacy_registry,pulse_duration,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-60b4ad0a7b85eb9c,DUP-60b4ad0a7b85eb9c,1,unique_record
AUD20260828-0112,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,pi_loading,0.1,%,0.1,%,3,resins consisted of 0.1% photoinitiator (8 or 9),resins consisted of 0.1% photoinitiator (8 or 9),compounds 8 or 9,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0112,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,Caption percentage retained without imposing wt% basis.; legacy_value_type=pi_loading,legacy_registry,pi_loading,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-85392b7709f7d514,DUP-85392b7709f7d514,1,unique_record
AUD20260828-0113,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,writing_threshold_power,200,µW,200,µW,3,threshold power for writing ... 200 µW for 8 at 730 nm,threshold power for writing ... 200 µW for 8 at 730 nm,compound 8,730,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0113,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=writing_threshold_power,legacy_registry,writing_threshold_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-f3d9db02a3fa6d92,DUP-f3d9db02a3fa6d92,1,unique_record
AUD20260828-0114,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,writing_threshold_power,300,µW,300,µW,3,300 µW for 9 at 800 nm,300 µW for 9 at 800 nm,compound 9,800,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0114,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=writing_threshold_power,legacy_registry,writing_threshold_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-c5169d496ff1720f,DUP-c5169d496ff1720f,1,unique_record
AUD20260828-0115,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,laser_wavelength,730,nm,730,nm,3,near the two-photon absorption peak ... compound 8,near the two-photon absorption peak ... compound 8,compound 8,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0115,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=laser_wavelength,legacy_registry,laser_wavelength,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-ed92311d648f2c44,DUP-ed92311d648f2c44,1,unique_record
AUD20260828-0116,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,laser_wavelength,800,nm,800,nm,3,300 µW for 9 at 800 nm,300 µW for 9 at 800 nm,compound 9,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0116,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=laser_wavelength,legacy_registry,laser_wavelength,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-8cb54d8cafac9849,DUP-8cb54d8cafac9849,1,unique_record
AUD20260828-0117,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,pulse_duration,150,fs,150,fs,3,"Ti:sapphire laser pulses (150 fs, 76 MHz)","Ti:sapphire laser pulses (150 fs, 76 MHz)",,,Figure 3,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0117,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pulse_duration,legacy_registry,pulse_duration,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-ed70ef15a138a3b6,DUP-ed70ef15a138a3b6,1,unique_record
AUD20260828-0118,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,pulse_repetition_rate,76,MHz,76,MHz,3,"Ti:sapphire laser pulses (150 fs, 76 MHz)","Ti:sapphire laser pulses (150 fs, 76 MHz)",,,Figure 3,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0118,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pulse_repetition_rate,legacy_registry,pulse_repetition_rate,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-f026cc7bee2ea507,DUP-f026cc7bee2ea507,1,unique_record
AUD20260828-0119,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,focal_spot_radial_size,~0.35,µm,~0.35,µm,3,~0.35 µm radial spot size,~0.35 µm radial spot size,,,Figure 3,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0119,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,Approximate caption value.; legacy_value_type=focal_spot_radial_size,legacy_registry,focal_spot_radial_size,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-f60965ca0d5b2d64,DUP-f60965ca0d5b2d64,1,unique_record
AUD20260828-0120,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,substrate_translation_speed,50,µm s−1,50,µm s−1,3,substrate was translated at 50 µm s−1,substrate was translated at 50 µm s−1,,,Figure 3,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0120,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=substrate_translation_speed,legacy_registry,substrate_translation_speed,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-20ff796fe0d6cfeb,DUP-20ff796fe0d6cfeb,1,unique_record
AUD20260828-0121,zotero_6ZQ3VP63,6ZQ3VP63,10.1038/17989,Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication,damage_threshold_power,>~10,mW,>~10,mW,3,damage was observed at powers greater than ~10 mW,damage was observed at powers greater than ~10 mW,compounds 8 and 9,,,claim_only,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0121,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=damage_threshold_power,legacy_registry,damage_threshold_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/6ZQ3VP63/page_3.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/09_6ZQ3VP63.json,EIK-ea858fa3e3151973,DUP-ea858fa3e3151973,1,unique_record
AUD20260828-0122,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,laser_wavelength,790,nm,790,nm,1,Ti:sapphire laser whose oscillating wavelength ... [was] 790 nm,Ti:sapphire laser whose oscillating wavelength ... [was] 790 nm,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0122,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=laser_wavelength,legacy_registry,laser_wavelength,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-04eab654e9fd5d62,DUP-04eab654e9fd5d62,1,unique_record
AUD20260828-0123,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,pulse_width,200,fs,200,fs,1,pulse width ... 200 fs,pulse width ... 200 fs,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0123,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pulse_width,legacy_registry,pulse_width,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-66e3afcae4a78bf9,DUP-66e3afcae4a78bf9,1,unique_record
AUD20260828-0124,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,resin,SCR-500,,,,1,The resin is SCR-500,The resin is SCR-500,,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0124,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=resin,legacy_registry,resin,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-c4e73ab446c3992b,DUP-c4e73ab446c3992b,1,unique_record
AUD20260828-0125,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,objective_na,0.4,NA,0.4,NA,2,objective lens of N.A. 0.4,objective lens of N.A. 0.4,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0125,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=objective_na,legacy_registry,objective_na,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-b37a6014c835acfd,DUP-b37a6014c835acfd,1,unique_record
