evidence_id,relation,remote_registry
zotero_U5ZNIGNS:voxel_geometry:4,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_U5ZNIGNS:voxel_geometry:6,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_U5ZNIGNS:voxel_geometry:7,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:isc_t1:12,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:isc_t1:13,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:isc_t1:14,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:isc_t1:21,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:mechanism:11,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:mechanism:15,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:mechanism:16,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:mechanism:17,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:pi_loading:18,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:pi_loading:19,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:pi_loading:6,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:pi_loading:8,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:sigma2:1,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:sigma2:10,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:sigma2:5,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:sigma2:9,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:threshold:2,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:threshold:20,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:threshold:3,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:threshold:7,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:voxel_geometry:22,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_V8BAREKK:voxel_geometry:4,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:isc_t1:20,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:mechanism:5,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:mechanism:6,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:mechanism:7,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:mechanism:8,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:pi_loading:15,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:pi_loading:16,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:pi_loading:17,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:pi_loading:9,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:sigma2:18,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:sigma2:19,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:sigma2:3,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:threshold:10,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:threshold:11,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:threshold:13,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:threshold:14,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:voxel_geometry:1,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:voxel_geometry:12,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:voxel_geometry:2,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_WD4L7CWE:voxel_geometry:4,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:isc_t1:6,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:pi_loading:11,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:pi_loading:12,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:pi_loading:13,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:pi_loading:5,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:sigma2:10,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:sigma2:2,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:sigma2:8,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:sigma2:9,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:threshold:14,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:threshold:15,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:threshold:3,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:voxel_geometry:1,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:voxel_geometry:16,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:voxel_geometry:4,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_X4RTKEJL:voxel_geometry:7,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:isc_t1:15,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:isc_t1:16,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:isc_t1:17,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:isc_t1:8,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:mechanism:13,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:mechanism:4,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:mechanism:5,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:mechanism:9,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:pi_loading:10,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:pi_loading:20,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:pi_loading:22,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:pi_loading:7,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:sigma2:1,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:sigma2:14,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:sigma2:6,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:threshold:11,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:threshold:18,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:threshold:21,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:threshold:23,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:voxel_geometry:12,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:voxel_geometry:19,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:voxel_geometry:2,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_XAY2YYCX:voxel_geometry:3,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:mechanism:13,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:mechanism:14,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:mechanism:18,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:mechanism:8,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:pi_loading:16,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:pi_loading:17,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:pi_loading:19,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:pi_loading:20,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:sigma2:12,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:sigma2:3,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:sigma2:4,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:sigma2:5,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:threshold:10,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:threshold:11,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:threshold:15,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:threshold:6,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:voxel_geometry:1,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:voxel_geometry:2,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:voxel_geometry:7,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
zotero_ZI5SFNAQ:voxel_geometry:9,already_present_exact_id,outputs/zotero_tpp_literature_pilot_20260828/unified_evidence_v2/unified_evidence_registry.csv
